"Date","Price","Open","High","Low","Vol.","Change %"
"09/20/2017","320.13","320.13","320.13","320.13","","-0.01%"
"09/19/2017","320.15","320.15","320.15","320.15","","-0.59%"
"09/18/2017","322.05","322.05","322.05","322.05","","1.04%"
"09/15/2017","318.75","318.75","318.75","318.75","","-0.39%"
"09/14/2017","320.01","320.01","320.01","320.01","","-0.37%"
"09/13/2017","321.21","321.21","321.21","321.21","","0.04%"
"09/12/2017","321.08","321.08","321.08","321.08","","0.14%"
"09/11/2017","320.62","320.62","320.62","320.62","","-0.09%"
"09/08/2017","320.91","320.91","320.91","320.91","","0.12%"
"09/07/2017","320.54","320.54","320.54","320.54","","-0.21%"
"09/06/2017","321.21","321.21","321.21","321.21","","-0.70%"
"09/05/2017","323.49","323.49","323.49","323.49","","0.81%"
"09/04/2017","320.88","320.88","320.88","320.88","","-1.43%"
"09/01/2017","325.53","325.53","325.53","325.53","","0.00%"
"08/31/2017","325.53","325.53","325.53","325.53","","0.35%"
"08/30/2017","324.38","324.38","324.38","324.38","","0.49%"
"08/29/2017","322.81","322.81","322.81","322.81","","-0.51%"
"08/28/2017","324.47","324.47","324.47","324.47","","0.51%"
"08/25/2017","322.81","322.81","322.81","322.81","","-0.45%"
"08/24/2017","324.27","324.27","324.27","324.27","","0.19%"
"08/23/2017","323.64","323.64","323.64","323.64","","0.06%"
"08/22/2017","323.43","323.43","323.43","323.43","","0.41%"
"08/21/2017","322.11","322.11","322.11","322.11","","-0.16%"
"08/18/2017","322.62","322.62","322.62","322.62","","-0.58%"
"08/17/2017","324.49","324.49","324.49","324.49","","-0.29%"
"08/16/2017","325.43","325.43","325.43","325.43","","-0.40%"
"08/15/2017","326.74","326.74","326.74","326.74","","-0.44%"
"08/14/2017","328.18","328.18","328.18","328.18","","0.74%"
"08/11/2017","325.77","325.77","325.77","325.77","","-1.24%"
"08/10/2017","329.87","329.87","329.87","329.87","","0.23%"
"08/09/2017","329.10","329.10","329.10","329.10","","0.00%"
"08/08/2017","329.10","329.10","329.10","329.10","","0.04%"
"08/07/2017","328.96","328.96","328.96","328.96","","-0.33%"
"08/04/2017","330.04","330.04","330.04","330.04","","-0.60%"
"08/03/2017","332.03","332.03","332.03","332.03","","-0.40%"
"08/02/2017","333.37","333.37","333.37","333.37","","0.43%"
"08/01/2017","331.94","331.94","331.94","331.94","","0.35%"
"07/31/2017","330.78","330.78","330.78","330.78","","0.01%"
"07/28/2017","330.74","330.74","330.74","330.74","","-0.90%"
"07/27/2017","333.76","333.76","333.76","333.76","","0.56%"
"07/26/2017","331.89","331.89","331.89","331.89","","0.29%"
"07/25/2017","330.92","330.92","330.92","330.92","","0.49%"
"07/24/2017","329.31","329.31","329.31","329.31","","-0.09%"
"07/21/2017","329.60","329.60","329.60","329.60","","0.72%"
"07/20/2017","327.26","327.26","327.26","327.26","","-1.15%"
"07/19/2017","331.07","331.07","331.07","331.07","","0.71%"
"07/18/2017","328.75","328.75","328.75","328.75","","0.39%"
"07/17/2017","327.47","327.47","327.47","327.47","","0.40%"
"07/14/2017","326.15","326.15","326.15","326.15","","1.66%"
"07/13/2017","320.83","320.83","320.83","320.83","","0.80%"
"07/12/2017","318.28","318.28","318.28","318.28","","-0.25%"
"07/11/2017","319.08","319.08","319.08","319.08","","-0.71%"
"07/10/2017","321.35","321.35","321.35","321.35","","0.68%"
"07/07/2017","319.18","319.18","319.18","319.18","","-0.01%"
"07/06/2017","319.21","319.21","319.21","319.21","","-0.70%"
"07/05/2017","321.47","321.47","321.47","321.47","","1.19%"
"07/04/2017","317.69","317.69","317.69","317.69","","-0.43%"
"07/03/2017","319.05","319.05","319.05","319.05","","-0.18%"
"06/30/2017","319.63","319.63","319.63","319.63","","-1.11%"
"06/29/2017","323.23","323.23","323.23","323.23","","1.57%"
"06/28/2017","318.22","318.22","318.22","318.22","","-0.05%"
"06/27/2017","318.38","318.38","318.38","318.38","","0.26%"
"06/26/2017","317.54","317.54","317.54","317.54","","0.00%"
"06/23/2017","317.54","317.54","317.54","317.54","","-0.25%"
"06/22/2017","318.35","318.35","318.35","318.35","","0.36%"
"06/21/2017","317.21","317.21","317.21","317.21","","-0.87%"
"06/20/2017","320.01","320.01","320.01","320.01","","-0.27%"
"06/19/2017","320.89","320.89","320.89","320.89","","0.65%"
"06/16/2017","318.82","318.82","318.82","318.82","","0.11%"
"06/15/2017","318.46","318.46","318.46","318.46","","-0.78%"
"06/14/2017","320.95","320.95","320.95","320.95","","-0.15%"
"06/13/2017","321.44","321.44","321.44","321.44","","0.45%"
"06/12/2017","320.01","320.01","320.01","320.01","","-0.27%"
"06/09/2017","320.88","320.88","320.88","320.88","","0.58%"
"06/08/2017","319.03","319.03","319.03","319.03","","0.11%"
"06/07/2017","318.69","318.69","318.69","318.69","","-0.03%"
"06/06/2017","318.79","318.79","318.79","318.79","","-0.28%"
"06/05/2017","319.67","319.67","319.67","319.67","","-0.17%"
"06/02/2017","320.22","320.22","320.22","320.22","","0.11%"
"06/01/2017","319.87","319.87","319.87","319.87","","0.65%"
"05/31/2017","317.80","317.80","317.80","317.80","","0.08%"
"05/30/2017","317.55","317.55","317.55","317.55","","-0.36%"
"05/29/2017","318.69","318.69","318.69","318.69","","-0.11%"
"05/26/2017","319.05","319.05","319.05","319.05","","-0.51%"
"05/25/2017","320.70","320.70","320.70","320.70","","0.13%"
"05/24/2017","320.29","320.29","320.29","320.29","","0.29%"
"05/23/2017","319.36","319.36","319.36","319.36","","0.27%"
"05/22/2017","318.51","318.51","318.51","318.51","","0.03%"
"05/19/2017","318.42","318.42","318.42","318.42","","-0.13%"
"05/18/2017","318.84","318.84","318.84","318.84","","-0.26%"
"05/17/2017","319.68","319.68","319.68","319.68","","-0.04%"
"05/16/2017","319.81","319.81","319.81","319.81","","-0.84%"
"05/15/2017","322.52","322.52","322.52","322.52","","0.30%"
"05/12/2017","321.54","321.54","321.54","321.54","","-0.45%"
"05/11/2017","323.00","323.00","323.00","323.00","","0.37%"
"05/10/2017","321.80","321.80","321.80","321.80","","0.00%"
"05/09/2017","321.80","321.80","321.80","321.80","","0.36%"
"05/08/2017","320.65","320.65","320.65","320.65","","0.31%"
"05/05/2017","319.65","319.65","319.65","319.65","","0.03%"
"05/04/2017","319.54","319.54","319.54","319.54","","-0.20%"
"05/03/2017","320.19","320.19","320.19","320.19","","0.91%"
"05/02/2017","317.30","317.30","317.30","317.30","","1.26%"
"05/01/2017","313.36","313.36","313.36","313.36","","0.00%"
"04/28/2017","313.36","313.36","313.36","313.36","","0.13%"
"04/27/2017","312.96","312.96","312.96","312.96","","0.01%"
"04/26/2017","312.94","312.94","312.94","312.94","","0.27%"
"04/25/2017","312.10","312.10","312.10","312.10","","0.77%"
"04/24/2017","309.73","309.73","309.73","309.73","","0.20%"
"04/21/2017","309.11","309.11","309.11","309.11","","0.08%"
"04/20/2017","308.87","308.87","308.87","308.87","","0.23%"
"04/19/2017","308.16","308.16","308.16","308.16","","-0.27%"
"04/18/2017","308.98","308.98","308.98","308.98","","-0.13%"
"04/17/2017","309.39","309.39","309.39","309.39","","-0.96%"
"04/14/2017","312.39","312.39","312.39","312.39","","0.00%"
"04/13/2017","312.39","312.39","312.39","312.39","","-0.53%"
"04/12/2017","314.06","314.06","314.06","314.06","","0.34%"
"04/11/2017","313.00","313.00","313.00","313.00","","-0.07%"
"04/10/2017","313.23","313.23","313.23","313.23","","0.07%"
"04/07/2017","313.01","313.01","313.01","313.01","","-0.04%"
"04/06/2017","313.14","313.14","313.14","313.14","","-0.16%"
"04/05/2017","313.65","313.65","313.65","313.65","","-0.12%"
"04/04/2017","314.03","314.03","314.03","314.03","","-0.26%"
"04/03/2017","314.86","314.86","314.86","314.86","","0.33%"
"03/31/2017","313.82","313.82","313.82","313.82","","0.02%"
"03/30/2017","313.77","313.77","313.77","313.77","","-0.16%"
"03/29/2017","314.28","314.28","314.28","314.28","","0.75%"
"03/28/2017","311.94","311.94","311.94","311.94","","0.99%"
"03/27/2017","308.89","308.89","308.89","308.89","","-0.49%"
"03/24/2017","310.41","310.41","310.41","310.41","","0.66%"
"03/23/2017","308.36","308.36","308.36","308.36","","0.19%"
"03/22/2017","307.76","307.76","307.76","307.76","","-1.27%"
"03/21/2017","311.71","311.71","311.71","311.71","","-0.29%"
"03/20/2017","312.62","312.62","312.62","312.62","","-0.34%"
"03/17/2017","313.68","313.68","313.68","313.68","","0.34%"
"03/16/2017","312.63","312.63","312.63","312.63","","0.72%"
"03/15/2017","310.40","310.40","310.40","310.40","","-0.06%"
"03/14/2017","310.58","310.58","310.58","310.58","","-0.16%"
"03/13/2017","311.08","311.08","311.08","311.08","","0.44%"
"03/10/2017","309.73","309.73","309.73","309.73","","0.70%"
"03/09/2017","307.58","307.58","307.58","307.58","","-1.06%"
"03/08/2017","310.89","310.89","310.89","310.89","","0.43%"
"03/07/2017","309.57","309.57","309.57","309.57","","0.28%"
"03/06/2017","308.70","308.70","308.70","308.70","","-0.07%"
"03/03/2017","308.91","308.91","308.91","308.91","","-0.29%"
