DateTime,MSFT.O,IBM.N,GOOGL.O,SPX.GI,VIX.GI,DJI.GI,USDJPY.FX,GBPUSD.FX
2014/03/07,32.093886,117.391898,30.399182,1878.04,14.11,16452.72,103.28,1.6713
2014/03/10,32.026142,116.585017,30.318604,1877.17,14.2,16418.68,103.27,1.6645
2014/03/11,32.195503,116.816448,30.028823,1867.63,14.8,16351.25,102.96,1.6615
2014/03/12,32.407204,116.478683,30.21175,1868.2,14.47,16340.08,102.76,1.6618
2014/03/13,32.085418,115.027547,29.755308,1846.34,16.22,16108.89,101.82,1.6624
2014/03/14,31.924525,113.97047,29.348414,1841.13,17.82,16065.67,101.35,1.6644
2014/03/17,32.220907,116.222233,29.831382,1858.83,15.64,16247.22,101.81,1.6632
2014/03/18,33.491114,116.847722,30.310846,1872.25,14.52,16336.19,101.41,1.6591
2014/03/19,33.254008,115.534194,30.010305,1860.77,15.12,16222.17,102.38,1.6532
2014/03/20,34.151621,117.529506,29.958004,1872.01,14.52,16331.05,102.42,1.6508
2014/03/21,34.007664,116.760154,29.604662,1866.52,15,16302.77,102.27,1.6483
2014/03/24,34.295578,117.748427,28.976304,1857.44,15.09,16276.69,102.23,1.6496
2014/03/25,34.160089,121.995502,28.996073,1865.62,14.02,16367.88,102.22,1.6496
2014/03/26,33.694347,120.481817,28.326675,1852.56,14.93,16268.99,102.05,1.6578
2014/03/27,33.330221,118.736701,27.883996,1849.04,14.62,16264.23,102.22,1.6607
2014/03/28,34.126217,119.124505,28.030889,1857.62,14.41,16323.06,102.8,1.6637
2014/03/31,34.710512,120.400504,27.889752,1872.34,13.88,16457.66,103.21,1.6665
2014/04/01,35.074638,121.657738,28.399746,1885.52,13.1,16532.61,103.69,1.663
2014/04/02,35.015362,121.063523,28.405001,1890.9,13.09,16573,103.86,1.6624
2014/04/03,34.727448,120.525602,28.575,1888.77,13.37,16572.55,103.92,1.6593
2014/04/04,33.762091,119.950151,27.2625,1865.09,13.96,16412.71,103.31,1.6573
2014/04/08,33.719751,120.900895,27.8755,1851.96,14.89,16256.14,101.86,1.6746
2014/04/09,34.270174,122.996286,28.352,1872.18,13.82,16437.18,101.97,1.679
2014/04/10,33.330221,122.395816,27.3345,1833.08,15.89,16170.22,101.43,1.6785
2014/04/11,33.202353,122.089326,26.888,1815.69,17.03,16026.75,101.59,1.6729
2014/04/14,33.177796,123.703089,27.26,1830.61,16.11,16173.24,101.85,1.6722
2014/04/15,33.660474,123.233972,27.435,1842.98,15.61,16262.56,101.83,1.6726
2014/04/16,34.210897,122.846168,28.195,1862.31,14.18,16424.85,102.22,1.6797
2014/04/17,33.880644,118.849289,27.167,1864.85,13.36,16408.54,102.42,1.6792
2014/04/18,33.880644,118.849289,27.167,1864.85,13.36,16408.54,102.42,1.6788
2014/04/21,33.821367,120.262896,26.9685,1871.89,13.25,16449.25,102.6,1.6793
2014/04/22,33.863708,120.187837,27.275,1879.55,13.19,16514.37,102.61,1.6823
2014/04/23,33.609666,119.925131,26.8755,1875.39,13.27,16501.65,102.53,1.6779
2014/04/24,33.753623,118.980642,26.722,1878.61,13.32,16501.65,102.27,1.6801
2014/04/25,33.795963,118.611603,26.155,1863.4,14.06,16361.46,102.18,1.6795
2014/04/28,34.608895,120.807072,26.149,1869.43,13.97,16448.74,102.48,1.6808
2014/04/29,34.304046,122.039287,26.8165,1878.33,13.71,16535.37,102.64,1.6824
2014/04/30,34.210897,122.889952,26.744,1883.95,13.41,16580.84,102.21,1.6873
2014/05/05,33.389497,119.631151,26.7665,1884.66,13.29,16530.55,102.14,1.6868
2014/05/06,33.076179,118.861799,26.1285,1867.72,13.8,16401.02,101.72,1.6972
2014/05/07,33.385263,119.094577,25.9,1878.21,13.4,16518.54,101.85,1.6954
2014/05/08,33.567326,118.849216,26.0085,1875.63,13.43,16550.97,101.65,1.693
2014/05/09,33.482646,119.585299,26.331,1878.48,12.92,16583.34,101.86,1.6845
2014/05/12,33.846771,121.151836,26.9215,1896.65,12.23,16695.47,102.14,1.6867
2014/05/13,34.469301,120.912767,27.077,1897.45,12.13,16715.44,102.26,1.6827
2014/05/14,34.3158,118.729681,26.7205,1888.53,12.17,16613.97,101.84,1.6766
2014/05/15,33.770022,117.307844,26.456,1870.85,13.17,16446.81,101.57,1.6789
2014/05/16,33.966161,117.685322,26.415,1877.86,12.44,16491.31,101.52,1.6815
2014/05/19,33.897939,117.647574,26.9415,1885.08,12.42,16511.86,101.46,1.6813
2014/05/20,33.838245,116.320107,27.0195,1872.83,12.96,16374.31,101.29,1.6837
2014/05/21,34.409606,117.263804,27.485,1888.03,11.91,16533.06,101.43,1.6897
2014/05/22,34.196411,116.817121,27.7725,1892.49,12.03,16543.08,101.75,1.6866
2014/05/23,34.213467,116.980695,28.19,1900.53,11.36,16606.27,101.95,1.683
2014/05/26,34.213467,116.980695,28.19,1900.53,11.36,16606.27,101.93,1.6839
2014/05/27,34.273162,116.250903,28.7435,1911.91,11.51,16675.5,102.02,1.6808
2014/05/28,34.119661,115.181379,28.5225,1909.78,11.68,16633.18,101.82,1.6711
2014/05/29,34.401078,115.609189,28.528,1920.03,11.57,16698.74,101.73,1.6716
2014/05/30,34.912745,115.986668,28.5825,1923.57,11.4,16717.17,101.77,1.6744
2014/06/03,34.358439,115.992959,27.7255,1924.24,11.87,16722.34,102.53,1.6748
2014/06/04,34.384023,116.081037,27.688,1927.88,12.08,16737.53,102.73,1.6735
2014/06/05,35.142995,117.00586,28.2465,1940.46,11.68,16836.11,102.41,1.6813
2014/06/06,35.373246,117.251222,28.3015,1949.44,10.73,16924.28,102.5,1.6795
2014/06/09,35.194162,117.156852,28.5365,1951.27,11.15,16943.1,102.54,1.6802
2014/06/10,35.057718,115.942628,28.415,1950.79,10.99,16945.92,102.33,1.6754
2014/06/11,34.844523,114.6592,28.375,1943.89,11.6,16843.88,101.99,1.679
2014/06/12,34.605745,114.011195,27.975,1930.11,12.56,16734.19,101.75,1.6927
2014/06/13,35.160051,114.854231,28.0175,1936.16,12.18,16775.74,102.04,1.6961
2014/06/16,35.390301,114.722113,27.615,1937.78,12.65,16781.01,101.82,1.6979
2014/06/17,35.543801,114.665492,27.53075,1941.99,12.06,16808.49,102.15,1.696
2014/06/18,35.518218,115.508528,28.033,1956.98,10.61,16906.62,101.93,1.699
2014/06/19,35.398829,115.017805,28.2495,1959.48,10.62,16921.46,101.94,1.7039
2014/06/20,35.543801,114.218808,28.326,1962.87,10.85,16947.08,102.06,1.701
2014/06/23,35.808163,114.589996,28.7145,1962.61,10.98,16937.26,101.91,1.7027
2014/06/24,35.599232,113.79729,28.627,1949.98,12.13,16818.13,101.96,1.6985
2014/06/25,35.842274,113.696629,29.2965,1959.53,11.59,16867.51,101.83,1.6981
2014/06/26,35.577912,113.476433,29.2385,1957.22,11.63,16846.13,101.68,1.7024
2014/06/27,36.029885,114.319469,29.2845,1960.96,11.26,16851.84,101.39,1.7033
2014/06/30,35.560857,114.042651,29.2335,1960.23,11.57,16826.6,101.3,1.711
2014/07/01,35.705829,117.238639,29.5745,1973.32,11.15,16956.07,101.55,1.7148
2014/07/02,35.731412,118.522067,29.539,1974.62,10.82,16976.24,101.77,1.7165
2014/07/03,35.646135,118.610146,29.654,1985.44,10.32,17068.26,102.19,1.715
2014/07/04,35.646135,118.610146,29.654,1985.44,10.32,17068.26,102.07,1.7158
2014/07/07,35.808163,118.301871,29.538,1977.65,11.33,17024.21,101.85,1.7128
2014/07/08,35.629079,117.785983,28.92,1963.71,11.98,16906.62,101.54,1.713
2014/07/09,35.535273,118.540941,29.168,1972.83,11.65,16985.61,101.72,1.7128
2014/07/10,35.548065,118.087966,29.002,1964.68,12.59,16915.07,101.34,1.7131
2014/07/11,35.89344,118.276706,29.3325,1967.57,12.08,16943.81,101.24,1.7114
2014/07/14,35.936079,119.44689,29.713,1977.1,11.82,17055.42,101.52,1.7084
2014/07/15,36.200441,118.58498,29.653,1973.28,11.96,17060.68,101.67,1.7142
2014/07/16,37.590469,121.019719,29.531,1981.57,11,17138.2,101.65,1.7138
2014/07/17,37.97422,121.101506,29.041,1958.12,14.54,16976.81,101.16,1.7099
2014/07/18,38.110664,121.107797,30.2555,1978.22,12.06,17100.18,101.32,1.7083
2014/07/21,38.234317,120.06973,29.922,1973.63,12.81,17051.73,101.41,1.7073
2014/07/22,38.230053,122.108116,30.1785,1983.53,12.24,17113.54,101.47,1.7064
2014/07/23,38.264164,121.818716,30.2595,1987.01,11.52,17086.63,101.54,1.704
2014/07/24,37.863358,122.831617,30.1505,1987.98,11.84,17083.8,101.81,1.6987
2014/07/25,37.948636,122.303147,29.904,1978.34,12.69,16960.57,101.82,1.6973
2014/07/28,37.496664,123.171348,29.951,1978.91,12.56,16982.59,101.84,1.6982
2014/07/29,37.424177,122.410099,29.6975,1969.95,13.28,16912.11,102.11,1.6944
2014/07/30,37.162801,122.051494,29.772,1970.07,13.33,16880.36,102.81,1.6912
2014/07/31,36.805913,120.585618,28.9775,1930.67,16.95,16563.3,102.79,1.6884
2014/08/01,36.55008,119.000207,28.68,1925.15,17.03,16493.37,102.57,1.6818
2014/08/04,36.984997,119.308481,29.1135,1938.99,15.12,16569.28,102.55,1.6859
2014/08/05,36.737691,117.710488,28.657,1920.21,16.87,16429.47,102.62,1.6882
2014/08/06,36.447746,117.691508,28.7245,1920.24,16.37,16443.34,102.13,1.6852
2014/08/07,36.865608,116.634645,28.5905,1909.57,16.66,16368.27,102.09,1.6832
2014/08/08,36.840024,118.10919,28.897,1931.59,15.77,16553.93,102,1.6771
2014/08/11,36.840024,118.640786,28.8625,1936.92,14.23,16569.98,102.19,1.6787
2014/08/12,37.112913,118.558515,28.606,1933.75,14.13,16560.54,102.25,1.681
2014/08/13,37.590469,118.944555,29.228,1946.72,12.9,16651.8,102.41,1.6689
2014/08/14,37.752497,118.900255,29.2325,1955.18,12.42,16713.58,102.47,1.6685
2014/08/15,38.195942,118.583829,29.1855,1955.06,13.15,16662.91,102.36,1.6688
2014/08/18,38.468831,119.836876,29.635,1971.74,12.32,16838.74,102.56,1.6727
2014/08/19,38.897884,120.286201,29.8555,1981.6,12.21,16919.59,102.92,1.6615
2014/08/20,38.571804,120.305187,29.7705,1986.51,11.78,16979.13,103.7,1.6594
2014/08/21,38.803493,121.02031,29.621,1992.37,11.76,17039.49,103.83,1.6579
2014/08/22,38.743425,120.501371,29.627,1988.4,11.47,17001.22,103.92,1.6565
2014/08/25,38.760587,120.97601,29.5285,1997.92,11.7,17076.87,104.04,1.6569
2014/08/26,38.619,122.134129,29.406,2000.02,11.63,17106.7,104.1,1.654
2014/08/27,38.503156,121.665819,29.15,2000.12,11.78,17122.01,103.87,1.6573
2014/08/28,38.511737,121.507606,29.016,1996.74,12.05,17079.57,103.71,1.6587
2014/08/29,38.983694,121.697462,29.118,2003.37,11.98,17098.45,104.07,1.6596
2014/09/01,38.983694,121.697462,29.118,2003.37,11.98,17098.45,104.31,1.6608
2014/09/02,38.691939,121.229151,29.4315,2002.28,12.25,17067.56,105.09,1.647
2014/09/03,38.580385,121.475963,29.476,2000.72,12.36,17078.28,104.83,1.646
2014/09/04,38.837817,120.672241,29.657,1997.65,12.64,17069.58,105.28,1.6316
2014/09/05,39.395585,121.001324,29.889,2007.71,12.09,17137.36,105.06,1.6323
2014/09/09,40.124974,120.235573,29.5985,1988.44,13.5,17013.87,106.17,1.6105
2014/09/10,40.193622,121.216494,29.671,1995.69,12.88,17068.71,106.84,1.6201
2014/09/11,40.330919,121.330407,29.5555,1997.45,12.8,17049,107,1.6275
2014/09/12,40.069197,121.051952,29.245,1985.54,13.31,16987.51,107.32,1.6264
2014/09/15,39.678759,121.387364,29.082,1984.13,14.12,17031.14,107.19,1.6228
2014/09/16,40.124974,122.115144,29.439,1998.98,12.73,17131.97,107.13,1.6269
2014/09/17,39.919029,122.013888,29.6645,2001.57,12.65,17156.85,108.46,1.6255
2014/09/18,40.056325,122.615097,29.8635,2011.36,12.03,17265.99,108.76,1.6442
2014/09/19,40.777133,122.77331,30.27,2010.4,12.11,17279.74,109.01,1.6285
2014/09/22,40.382405,122.210072,29.8635,1994.29,13.69,17172.68,108.82,1.636
2014/09/23,39.953353,121.267122,29.559,1982.77,14.93,17055.87,108.85,1.639
2014/09/24,40.399567,121.70379,29.921,1998.3,13.27,17210.06,109.1,1.6335
2014/09/25,39.507138,119.615378,29.2625,1965.99,15.64,16945.8,108.74,1.6317
2014/09/26,39.824637,120.279873,29.395,1982.85,14.85,17113.15,109.27,1.6243
2014/09/29,39.85038,120.014075,29.3905,1977.8,15.98,17071.22,109.44,1.6241
2014/09/30,39.781732,120.134317,29.4205,1972.29,16.31,17042.9,109.59,1.6216
2014/10/08,40.142136,119.836876,29.187,1968.89,15.11,16994.22,108.12,1.6158
2014/10/09,39.344098,117.976291,28.5405,1928.21,18.76,16659.25,107.8,1.6118
2014/10/10,37.782348,117.666194,27.7595,1906.13,21.24,16544.1,107.63,1.607
2014/10/13,37.456268,116.14102,27.2375,1874.74,24.64,16321.07,106.96,1.6073
2014/10/14,37.524917,116.318219,27.4345,1877.7,22.79,16315.19,107.12,1.5904
2014/10/15,37.087283,115.020872,27.0365,1862.49,26.25,16141.74,106.07,1.6002
2014/10/16,36.675393,113.812124,26.846,1862.76,25.2,16117.24,106.27,1.6071
2014/10/17,37.439106,115.210727,26.1485,1886.76,21.99,16380.41,106.87,1.6091
2014/10/20,37.825253,107.015292,26.619,1904.01,18.57,16399.67,106.96,1.6156
2014/10/21,38.511737,103.300451,26.9015,1941.28,16.08,16614.81,107.08,1.6116
2014/10/22,38.082685,102.389144,27.1345,1927.11,17.87,16461.32,107.2,1.6039
2014/10/23,38.631872,102.635956,27.6825,1950.82,16.53,16677.9,108.29,1.6031
2014/10/24,39.584368,102.572671,27.445,1964.58,16.11,16805.41,108.1,1.6085
2014/10/27,39.395585,102.439772,27.494,1961.63,16.04,16817.94,107.85,1.6116
2014/10/28,39.893285,103.534606,27.947,1985.05,14.39,17005.75,108.14,1.613
2014/10/29,40.004839,103.446007,27.9225,1982.3,15.15,16974.31,108.85,1.6011
2014/10/30,39.515719,104.009245,28.0135,1994.65,14.52,17195.42,109.26,1.6001
